10,15,2,1,0.3,100,4,6,16,0,2183
20,15,2,1,0.3,100,4,6,12,0,7745
30,15,2,1,0.3,100,4,6,2,1,15241
40,15,2,1,0.3,100,4,6,6,0,25944
50,15,2,1,0.3,100,4,6,7,0,48579
60,15,2,1,0.3,100,4,6,7,0,71009
70,15,2,1,0.3,100,4,6,5,0,84734
80,15,2,1,0.3,100,4,6,8,0,112687
90,15,2,1,0.3,100,4,6,4,0,107450
100,15,2,1,0.3,100,4,6,5,0,155675
