40,15,2,1,0.3,100,4,2,9,0,3966
40,15,2,1,0.3,100,4,5,11,0,11728
40,15,2,1,0.3,100,4,8,12,0,34112
40,15,2,1,0.3,100,4,11,10,0,45086
40,15,2,1,0.3,100,4,14,14,0,80383
40,15,2,1,0.3,100,4,17,17,0,136894
