10,15,2,1,0.3,100,4,6,7,2,1436
20,15,2,1,0.3,100,4,6,9,1,4702
30,15,2,1,0.3,100,4,6,13,0,8359
40,15,2,1,0.3,100,4,6,9,0,19158
50,15,2,1,0.3,100,4,6,8,0,25560
60,15,2,1,0.3,100,4,6,10,0,36700
70,15,2,1,0.3,100,4,6,10,0,48274
80,15,2,1,0.3,100,4,6,10,0,70013
90,15,2,1,0.3,100,4,6,10,0,74789
100,15,2,1,0.3,100,4,6,8,0,105808
