40,15,2,1,0.3,100,2,6,8,0,10623
40,15,2,1,0.3,100,6,6,10,0,42238
40,15,2,1,0.3,100,10,6,8,0,52806
40,15,2,1,0.3,100,14,6,10,0,82446
40,15,2,1,0.3,100,18,6,7,0,74566
40,15,2,1,0.3,100,22,6,9,0,77761
40,15,2,1,0.3,100,26,6,8,0,101293
40,15,2,1,0.3,100,30,6,8,0,107114
40,15,2,1,0.3,100,34,6,7,0,97907
40,15,2,1,0.3,100,38,6,8,0,137832
